Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,and it's all made in china.. time to wake up.. #FJB the DNC and the green agenda,and it's all made in china.. time to wake up.. #FJB the DNC and the green agenda,21,LABEL_1,NEUTRAL,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"More than fake. You forgot hidro power, you Goebbels disciples.","More than fake. You forgot hidro power, you Goebbels disciples.",13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,"Would have thought China to be the biggest, despite being the biggest polluters.","Would have thought China to be the biggest, despite being the biggest polluters.",15,LABEL_0,NEGATIVE,not-defined
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,By United Kingdom you mean Scotland not the thieves of Westminster,By United Kingdom you mean Scotland not the thieves of Westminster,11,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,and all the global warming freaks still keep losing their minds.............smh,and all the global warming freaks still keep losing their minds.............smh,13,LABEL_0,NEGATIVE,financial_constraints
Renewable,Largest Renewable Energy Producers in Europe and North AmericaIeDcuqKWvAXHD9F2dPrsZe0fzAwYLk5CkWWF96etGzz,Germany is full of idiots.  Nice job shutting down all your fission plants.  That should mimimize your carbon footprint.  Mornons.,Germany is full of idiots.  Nice job shutting down all your fission plants.  That should mimimize your carbon footprint.  Mornons.,24,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,To all the righties who claim the US is spending too much on renewable energy.,We're not spending enough on renewable energy.,We're not spending enough on renewable energy.,9,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,To all the righties who claim the US is spending too much on renewable energy.,"After moving in with my mom to take care of her & my uncle with dementia, my house across town slowly fell apart after 12 years.I had a few leaks & needed a new roof. Saw an ad stating the gov will put a roof on if you agree to add solar panels. Pay $192 for 7-8 years instead of paying an electric bill. I looked up the facts on several gov websites to verify. Since my kids are grown & I kicked my ex to the curb, I use Â¼ the power, to sell back to the electric Co. Win Win.The group threw in a new HVAC since mine went down. Building Back my life Better!!Thank You, President Biden!","After moving in with my mom to take care of her & my uncle with dementia, my house across town slowly fell apart after 12 years.I had a few leaks & needed a new roof. Saw an ad stating the gov will put a roof on if you agree to add solar panels. Pay $192 for 7-8 years instead of paying an electric bill. I looked up the facts on several gov websites to verify. Since my kids are grown & I kicked my ex to the curb, I use Â¼ the power, to sell back to the electric Co. Win Win.The group threw in a new HVAC since mine went down. Building Back my life Better!!Thank You, President Biden!",135,LABEL_2,POSITIVE,infrastructure
Renewable,To all the righties who claim the US is spending too much on renewable energy.,Hurricane Helene is yet another reminder of how untenable this model is.,Hurricane Helene is yet another reminder of how untenable this model is.,13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,PriyaTo all the righties who claim the US is spending too much on renewable energy.,We're not spending enough on renewable energy.,We're not spending enough on renewable energy.,9,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,PriyaTo all the righties who claim the US is spending too much on renewable energy.,"After moving in with my mom to take care of her & my uncle with dementia, my house across town slowly fell apart after 12 years.I had a few leaks & needed a new roof. Saw an ad stating the gov will put a roof on if you agree to add solar panels. Pay $192 for 7-8 years instead of paying an electric bill. I looked up the facts on several gov websites to verify. Since my kids are grown & I kicked my ex to the curb, I use Â¼ the power, to sell back to the electric Co. Win Win.The group threw in a new HVAC since mine went down. Building Back my life Better!!Thank You, President Biden!","After moving in with my mom to take care of her & my uncle with dementia, my house across town slowly fell apart after 12 years.I had a few leaks & needed a new roof. Saw an ad stating the gov will put a roof on if you agree to add solar panels. Pay $192 for 7-8 years instead of paying an electric bill. I looked up the facts on several gov websites to verify. Since my kids are grown & I kicked my ex to the curb, I use Â¼ the power, to sell back to the electric Co. Win Win.The group threw in a new HVAC since mine went down. Building Back my life Better!!Thank You, President Biden!",135,LABEL_2,POSITIVE,infrastructure
Renewable,PriyaTo all the righties who claim the US is spending too much on renewable energy.,Hurricane Helene is yet another reminder of how untenable this model is.,Hurricane Helene is yet another reminder of how untenable this model is.,13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Renewable Energy Shatters Records in the U.S.The U.S. has never had as much wind, solar and hydropower. But experts say itâ€™s not enough to meet future electricity demand","This is why, along with solar and wind power, nuclear reactors are a necessary part of of adequately providing for the power grid. I recommend thorium and molten salt reactors.","This is why, along with solar and wind power, nuclear reactors are a necessary part of of adequately providing for the power grid. I recommend thorium and molten salt reactors.",34,LABEL_2,POSITIVE,infrastructure
Renewable,"Renewable Energy Shatters Records in the U.S.The U.S. has never had as much wind, solar and hydropower. But experts say itâ€™s not enough to meet future electricity demand","It's always going to be a losing battle as long as the population is increasing. Stop people from breeding recklessly, and every other problem becomes manageable. But there's been no effort or interest in forcing people to limit breeding, so things will continue to get worse.","It's always going to be a losing battle as long as the population is increasing. Stop people from breeding recklessly, and every other problem becomes manageable. But there's been no effort or interest in forcing people to limit breeding, so things will continue to get worse.",53,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Renewable Energy Shatters Records in the U.S.The U.S. has never had as much wind, solar and hydropower. But experts say itâ€™s not enough to meet future electricity demand",We will never make less renewable power than we do today.,We will never make less renewable power than we do today.,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Renewable Energy Shatters Records in the U.S.The U.S. has never had as much wind, solar and hydropower. But experts say itâ€™s not enough to meet future electricity demand",Wind solar has a very short lifecycle ...Nuclear is the only answer...modern clean-with no long term waste issues.,Wind solar has a very short lifecycle ...Nuclear is the only answer...modern clean-with no long term waste issues.,22,LABEL_1,NEUTRAL,financial_constraints
Renewable,"Renewable Energy Shatters Records in the U.S.The U.S. has never had as much wind, solar and hydropower. But experts say itâ€™s not enough to meet future electricity demand","Renewables are good as part of the overall solution. Scalability, cost, geographical and most importantly reliability issues are barriers to their being a cost effective 100% solution for high, 7x24 demand sectors such as heavy industry, cloud data centers and AI.","Renewables are good as part of the overall solution. Scalability, cost, geographical and most importantly reliability issues are barriers to their being a cost effective 100% solution for high, 7x24 demand sectors such as heavy industry, cloud data centers and AI.",48,LABEL_2,POSITIVE,infrastructure
Renewable,"Renewable Energy Shatters Records in the U.S.The U.S. has never had as much wind, solar and hydropower. But experts say itâ€™s not enough to meet future electricity demand",The main problem we have now is that storage batteries for evening out the delivery flow of uneven sources like solar and wind is prohibitively expensive. So utility companies are replacing coal plants with natural gas instead of renewables.,The main problem we have now is that storage batteries for evening out the delivery flow of uneven sources like solar and wind is prohibitively expensive. So utility companies are replacing coal plants with natural gas instead of renewables.,41,LABEL_0,NEGATIVE,financial_constraints
